FeedbackID,EmployeeID,Date,FeedbackText,Sentiment
f2040792-8ed7-4a4e-8e1a-5e7beccc115c,bcb5d6e5-8ce5-4cba-a76d-2daa09746619,2026-04-02,The current management style is very supportive.,Positive
0120ef7a-6a07-470e-9823-a1c7c8da2a62,bcb5d6e5-8ce5-4cba-a76d-2daa09746619,2024-11-12,The current management style is very supportive.,Positive
10a11ab8-4e46-48ac-8005-aa85f627cefa,43178cb0-940a-4410-acf8-94df38642e42,2023-08-30,I feel that I need more challenging projects to grow.,Neutral
ce372820-ee8b-418f-8ae4-6ffd596ef038,43178cb0-940a-4410-acf8-94df38642e42,2025-12-07,I am very happy with the recent changes in remote work policy.,Positive
e2d04df2-dc9d-4f1f-81d4-c21f9bef00a9,43178cb0-940a-4410-acf8-94df38642e42,2024-03-18,We need better tools to handle the increased workload.,Negative
43951f9a-a301-4fd2-b5e9-afcbd709409b,354c0cd2-675d-465b-9f52-ff6c9d0d6bbd,2024-07-11,I feel that I need more challenging projects to grow.,Neutral
62db3d4c-9fe6-42ec-80b1-3fc681df8f33,354c0cd2-675d-465b-9f52-ff6c9d0d6bbd,2023-09-30,The current management style is very supportive.,Positive
a700e40d-a2ea-4fce-87e2-4685090e207c,6ce7acb7-5ada-46af-82ee-420413dd90f2,2015-12-23,I am very happy with the recent changes in remote work policy.,Positive
b9b366c0-2f43-411c-85f9-aaa7b40532f2,6ce7acb7-5ada-46af-82ee-420413dd90f2,2025-08-29,We need better tools to handle the increased workload.,Negative
952ce490-9235-4799-8730-fc2343250dc9,8c819dbf-da8e-493c-87d0-370d69ebab04,2023-07-02,We need better tools to handle the increased workload.,Negative
5c3f96ae-24df-47e2-9428-6d9a0525918e,8c819dbf-da8e-493c-87d0-370d69ebab04,2025-12-29,We need better tools to handle the increased workload.,Negative
afda17b3-823d-4d8f-a2ff-79fbcda0b360,c1011fa9-5bd8-41fe-b247-83b33758b3f8,2021-09-17,I feel that I need more challenging projects to grow.,Neutral
cb4294f9-0201-4da9-80bb-e53a6624c020,c1011fa9-5bd8-41fe-b247-83b33758b3f8,2022-11-13,We need better tools to handle the increased workload.,Negative
749c05ab-4ee7-4b26-ab7b-5e7909e09eba,4bdf25ba-e979-4111-9b2c-b86ec0431a63,2024-02-07,I feel overlooked for promotions despite my hard work.,Negative
5ed12bdf-310d-4fb3-aa5c-957f69424576,2b5a4332-2d72-47db-862a-ac862e49884a,2026-04-28,Sometimes I feel micromanaged by leadership.,Negative
dcbd6eda-83a4-4916-9129-d9a55daef8ef,6c93d1d3-dc9f-4d3d-b345-a21e3161771d,2025-03-16,The benefits package is competitive but could improve on health coverage.,Neutral
d6fd7260-d902-4029-a5f7-aabef0475436,6c93d1d3-dc9f-4d3d-b345-a21e3161771d,2025-05-29,The benefits package is competitive but could improve on health coverage.,Neutral
88801c61-4fb0-4e63-8c43-bd322c5a5872,a349958f-9995-4ebd-8a9a-ffcddeba301e,2026-05-21,"Great team environment, love working here.",Positive
caa37f07-dd76-49c4-a444-d97fc01c7f3d,4a50b556-ad7a-4e4b-babc-44df194b99df,2025-11-04,"Great team environment, love working here.",Positive
bb9c6570-ed87-474d-ba73-9251900589c4,4a50b556-ad7a-4e4b-babc-44df194b99df,2024-04-26,I feel overlooked for promotions despite my hard work.,Negative
721bb41a-3985-483e-b842-96b2c3e0d7a3,d030a013-cc6a-476a-8d24-e757a1a7dc67,2020-03-11,I feel overlooked for promotions despite my hard work.,Negative
830a0097-5af2-4f1a-a1bb-94d6685845b5,d030a013-cc6a-476a-8d24-e757a1a7dc67,2022-06-24,"Great team environment, love working here.",Positive
29a94f3b-364a-431f-a4c0-87f25b5761a7,d030a013-cc6a-476a-8d24-e757a1a7dc67,2022-04-02,"Great team environment, love working here.",Positive
53f12221-3bc3-4ed5-b7f9-153052a2f5d3,ffa96281-c391-4f28-ac27-c6fa8aae27d9,2024-06-18,The benefits package is competitive but could improve on health coverage.,Neutral
09873f51-ac0e-46d4-a72b-e41c945df113,8e7a1f6e-f5cc-41a2-befd-38b6e47516e8,2025-09-01,Communication between departments could be improved.,Negative
07ec0c23-1ba2-4b80-a9af-85debe2ab910,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2020-09-08,I am very happy with the recent changes in remote work policy.,Positive
8fa05e30-7dea-445e-b89f-8a381319086c,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2024-04-27,We need better tools to handle the increased workload.,Negative
a4d1ffb2-5ce3-40fa-bf45-dcca056d24d5,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2022-07-14,Sometimes I feel micromanaged by leadership.,Negative
d53b0d73-dd17-47fc-8102-febc595ad8f2,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2025-12-25,I appreciate the continuous learning opportunities provided.,Positive
dd58b9bd-14b0-4daa-a2c5-ec5316945d70,3b3e8c20-735f-4539-a33e-4ebf50191aaa,2025-06-07,Communication between departments could be improved.,Negative
dcf3588e-3815-4ec5-9381-91e57d374a61,5db818af-461a-49e1-9ad2-53844f8c5020,2026-07-14,I feel overlooked for promotions despite my hard work.,Negative
f1270d89-1f88-4403-a0cd-e208d3606cfc,da7ffe0c-d0b6-4b66-bbea-ca3261e1cf87,2019-08-18,We need better tools to handle the increased workload.,Negative
0db173cf-2511-4b52-9d06-53306ee82603,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2026-05-23,Communication between departments could be improved.,Negative
84fa63bf-0217-4596-a75c-fe90dde02b2c,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2025-06-09,We need better tools to handle the increased workload.,Negative
a4f36ffb-4ebb-4284-ab19-d324c2ea6de9,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2023-12-04,We need better tools to handle the increased workload.,Negative
ad76a46a-1815-4779-b388-ef9b27d9d366,947198b7-2986-4829-8eab-15262ce6c062,2022-01-18,I feel overlooked for promotions despite my hard work.,Negative
344f548e-bb78-418b-a2d1-b2f484ad2cd1,947198b7-2986-4829-8eab-15262ce6c062,2021-08-02,Communication between departments could be improved.,Negative
d1c9f7f3-f070-439e-8185-7bceb7500425,ccd3136b-a8b0-4e40-a9fb-2366fc97eadb,2017-10-12,We need better tools to handle the increased workload.,Negative
18d12163-1aab-4ae5-a448-56056f6596e3,429848c8-cd28-492f-8454-699dbfc7abb8,2026-07-24,The benefits package is competitive but could improve on health coverage.,Neutral
c0bc8003-a814-433a-8967-170f055082fb,429848c8-cd28-492f-8454-699dbfc7abb8,2026-07-13,Sometimes I feel micromanaged by leadership.,Negative
0d37dcc0-78f7-4e79-9ec2-20ec86b96891,429848c8-cd28-492f-8454-699dbfc7abb8,2026-07-04,The benefits package is competitive but could improve on health coverage.,Neutral
1d83e641-7746-438c-b80c-05489f4680e1,796e0429-995b-450c-adab-1b28cafc3025,2022-08-06,I am very happy with the recent changes in remote work policy.,Positive
f5120508-41c9-42e0-a8c2-04e457a0a038,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-01-24,We need better tools to handle the increased workload.,Negative
4937b1ee-0ef8-4254-8ae0-ddb53397cdc4,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-07-01,The benefits package is competitive but could improve on health coverage.,Neutral
63aea385-ba22-4d6b-9969-6494ac3f72e9,dca44805-44b0-4a77-aaf7-0737e193bc50,2025-11-06,I am very happy with the recent changes in remote work policy.,Positive
9462466f-c944-4932-81a6-2d8b870aba0e,dca44805-44b0-4a77-aaf7-0737e193bc50,2025-01-20,Sometimes I feel micromanaged by leadership.,Negative
5240f6f3-0398-4743-b205-e471037ec0ce,dca44805-44b0-4a77-aaf7-0737e193bc50,2026-05-13,The current management style is very supportive.,Positive
1736a117-a742-4c7f-bbb9-a3b72a76b865,e51631cf-9308-4ea8-b472-c767c11e3cfb,2023-06-28,Sometimes I feel micromanaged by leadership.,Negative
635ec442-3a4a-48ec-95f7-67470c549f6a,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2023-05-18,Communication between departments could be improved.,Negative
14cee221-092e-4aa3-818c-1f1dd0ce0b70,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2023-07-04,I appreciate the continuous learning opportunities provided.,Positive
be6ba1da-36f5-4200-b417-b5e5111cc775,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2025-08-27,I feel that I need more challenging projects to grow.,Neutral
10627968-4058-427b-9cf7-d595a57cd5c4,ddf3eb62-90b6-4c34-8f84-324b19df8299,2025-06-11,We need better tools to handle the increased workload.,Negative
6956c70d-4448-4baa-93fd-d8ab7b129bd8,801b2cfb-4bcd-491f-a149-9bacae60561c,2025-03-09,Communication between departments could be improved.,Negative
d2640935-e760-4080-84ac-ddcd522835a8,801b2cfb-4bcd-491f-a149-9bacae60561c,2026-07-19,I am very happy with the recent changes in remote work policy.,Positive
784ae3b2-d927-46c5-98d5-821c3d5332c9,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2018-07-12,The benefits package is competitive but could improve on health coverage.,Neutral
66e58e58-ec17-4df4-a4b7-6ad1eac39060,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2019-12-03,I am very happy with the recent changes in remote work policy.,Positive
6985b55c-a24c-4d91-9104-e1f151be4c3a,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2022-06-29,I feel overlooked for promotions despite my hard work.,Negative
b1925d6c-9a28-4aec-bbda-7ca6adab0935,4f5a3934-b6fd-47eb-ab9a-f3abbf415dc5,2023-12-18,I feel overlooked for promotions despite my hard work.,Negative
02a321b4-e4dd-49d3-b287-73242f8ef44c,4f5a3934-b6fd-47eb-ab9a-f3abbf415dc5,2023-08-01,We need better tools to handle the increased workload.,Negative
d64ed711-5104-49ca-b444-fc4da2ef83b8,5f571e5c-3906-4785-9056-cff3151f260d,2019-11-22,The benefits package is competitive but could improve on health coverage.,Neutral
22f0194b-df6b-4727-9f24-14265ce16fed,5f571e5c-3906-4785-9056-cff3151f260d,2021-12-28,I feel that I need more challenging projects to grow.,Neutral
e9dcbb16-793a-4602-8e2f-b7fc018fc53c,03797b76-30cb-4436-adb7-3ffe929f9f7c,2024-10-06,We need better tools to handle the increased workload.,Negative
9ee359da-4045-4254-9257-2b8364364259,a1318682-7d4c-439b-ac05-3df33d1f6ec5,2026-06-23,I feel that I need more challenging projects to grow.,Neutral
c7de0c91-8a6b-451d-b671-2677ccf24db6,2bc5c1c7-f8c8-4dd3-8cb4-0d495800cf4f,2022-08-11,I feel overlooked for promotions despite my hard work.,Negative
2b1b52fd-6b99-4f06-a186-670e38bf7a5c,17d812af-66f7-4302-800a-b2ace260ac4d,2025-05-14,I appreciate the continuous learning opportunities provided.,Positive
cf49ed14-0a59-43df-b03f-94bb3c61bc60,17d812af-66f7-4302-800a-b2ace260ac4d,2026-05-02,The current management style is very supportive.,Positive
b0604042-c8b8-4d8e-9017-69ae8cde4eaa,2012b0de-fb43-49a5-8afb-1f88f45cb098,2020-11-22,Sometimes I feel micromanaged by leadership.,Negative
0fd95c01-a5fd-4954-9934-a97b362775b7,2012b0de-fb43-49a5-8afb-1f88f45cb098,2024-10-02,We need better tools to handle the increased workload.,Negative
1360506e-9758-47cf-8ec8-600817763f77,2862e575-02a4-4a54-b3e9-708ba50c7772,2026-05-14,Sometimes I feel micromanaged by leadership.,Negative
8e4ac8d8-0909-450f-b2b0-274b9b2cfa8d,2862e575-02a4-4a54-b3e9-708ba50c7772,2026-03-23,We need better tools to handle the increased workload.,Negative
8d1e865b-e409-4b28-bead-48f4f271f800,2862e575-02a4-4a54-b3e9-708ba50c7772,2026-07-01,We need better tools to handle the increased workload.,Negative
266c9bee-f673-4388-849f-bea88e0dcd33,3dd364a4-5734-4dcd-9a0b-607de8475acd,2023-03-31,The benefits package is competitive but could improve on health coverage.,Neutral
47c7fcc7-1875-4dd1-a97a-07b9772b4576,3dd364a4-5734-4dcd-9a0b-607de8475acd,2018-04-20,"Great team environment, love working here.",Positive
8bf5d492-7023-4f87-87d0-2702b268a8bd,4449119f-286a-4ffe-95b0-0e05059bf99d,2023-12-07,I appreciate the continuous learning opportunities provided.,Positive
e66eb3b6-cc2e-4a9c-baa7-40d4480b8f3b,4449119f-286a-4ffe-95b0-0e05059bf99d,2019-11-27,The current management style is very supportive.,Positive
8cead2fb-b4cc-4769-aee2-85294c9727ef,06fb6a9e-35be-4e0b-89eb-4f9c6cfccc24,2023-11-28,I feel that I need more challenging projects to grow.,Neutral
216439ab-c6bb-4710-b991-de2ada92bd4c,06fb6a9e-35be-4e0b-89eb-4f9c6cfccc24,2026-06-27,Sometimes I feel micromanaged by leadership.,Negative
27b14d7e-9bc0-494a-b694-7ff7ea0476f9,08db2da4-e542-4ee4-94eb-3a93c37bb289,2024-09-09,Communication between departments could be improved.,Negative
54f6196e-d9aa-457a-856c-11b779a45051,08db2da4-e542-4ee4-94eb-3a93c37bb289,2022-08-23,Communication between departments could be improved.,Negative
5f976104-d78e-438c-9b24-f318143a5191,08db2da4-e542-4ee4-94eb-3a93c37bb289,2022-03-16,We need better tools to handle the increased workload.,Negative
e75ef5cc-fc8b-4060-964d-5a4256cad22e,1ba05307-5caf-443a-a581-a70f88a6364d,2020-10-17,Communication between departments could be improved.,Negative
3f98d743-a382-49e2-87ff-764d7f994ee0,6ca9ad67-edae-4731-adc1-0d6444722d3d,2025-12-02,I feel overlooked for promotions despite my hard work.,Negative
3bf0edb0-f50a-495f-a5b2-9e2504506b44,6ca9ad67-edae-4731-adc1-0d6444722d3d,2026-01-30,The benefits package is competitive but could improve on health coverage.,Neutral
ae1dd60c-b562-49a6-a679-d87b431d0fd6,6ca9ad67-edae-4731-adc1-0d6444722d3d,2025-02-20,"Great team environment, love working here.",Positive
12fdc7de-db09-4d65-8bd8-ed1cbe0a1138,22170799-9053-4733-9654-7378628f4209,2026-07-20,The current management style is very supportive.,Positive
50df9ddc-d67b-455d-a9b1-bbc693d2fa94,22170799-9053-4733-9654-7378628f4209,2026-07-25,We need better tools to handle the increased workload.,Negative
c9523791-a573-44c6-993e-d8d2c52476cf,67a131a5-b2b0-41c1-83eb-9874e75492dd,2020-11-09,"Great team environment, love working here.",Positive
8da5ce8c-5437-4c43-8638-a8cb48ad8059,67a131a5-b2b0-41c1-83eb-9874e75492dd,2023-02-13,I appreciate the continuous learning opportunities provided.,Positive
01dbfd28-bf02-4308-ae47-d9ba33e7b840,c3693754-7f9b-42fd-af40-5d54945ac8e5,2025-11-06,I feel that I need more challenging projects to grow.,Neutral
b204aec9-9745-426c-a94f-a22bb67036af,c3693754-7f9b-42fd-af40-5d54945ac8e5,2026-03-21,"Great team environment, love working here.",Positive
bec2630c-b69e-4a5d-a59d-d7a61274606f,c36b8fbe-0e9a-4a2a-a7ff-636b2fd86998,2021-06-09,Sometimes I feel micromanaged by leadership.,Negative
6b0cb908-be8a-4ac7-9e62-9d09e5c14fd1,c36b8fbe-0e9a-4a2a-a7ff-636b2fd86998,2019-06-03,I feel overlooked for promotions despite my hard work.,Negative
72d8f79b-f5d2-45bb-992f-67a5eec949dc,6edc4538-c811-487e-9762-b5456f1d16cf,2018-02-12,I appreciate the continuous learning opportunities provided.,Positive
ed105bf1-4b31-4719-946e-e0e0acf8ce39,59409e75-955a-4f0c-a333-9a5b1cca5271,2025-05-20,The current management style is very supportive.,Positive
cbf26831-3700-4e39-be93-3c9aff942009,e9cd4285-65c2-4d43-ba90-d3c964add09e,2023-09-16,I feel overlooked for promotions despite my hard work.,Negative
a1234839-9662-4936-95a2-0ba06430aa83,d513d3d8-13f1-4471-890f-32be1cda5b89,2022-08-15,I am very happy with the recent changes in remote work policy.,Positive
2d036a23-ed89-44ae-b64c-5c7878f28150,d513d3d8-13f1-4471-890f-32be1cda5b89,2024-08-07,Sometimes I feel micromanaged by leadership.,Negative
a30df7de-c13a-48ff-820e-4c965881caaa,d513d3d8-13f1-4471-890f-32be1cda5b89,2026-01-15,The current management style is very supportive.,Positive
3e0f94f0-c0dd-4307-99e8-8077215889a2,a0f7abf7-6d0f-4d29-a293-0ea2c6eaa311,2023-11-01,"Great team environment, love working here.",Positive
e0ff3994-5e53-404c-bba8-fcfa8f277041,a0f7abf7-6d0f-4d29-a293-0ea2c6eaa311,2021-09-14,I feel that I need more challenging projects to grow.,Neutral
d5fb9faf-81e7-41e3-bf83-b512338a6c64,a0f7abf7-6d0f-4d29-a293-0ea2c6eaa311,2025-04-03,We need better tools to handle the increased workload.,Negative
28088b76-6b95-4190-a281-aa176dfef24c,f6926359-1d44-441d-82ac-52d6fafe6ffb,2025-10-19,Communication between departments could be improved.,Negative
3e583521-1bdd-4df3-8c43-8c49cbfdfb75,f6926359-1d44-441d-82ac-52d6fafe6ffb,2025-12-02,"Great team environment, love working here.",Positive
45536361-4a24-4fd6-8094-7db5d7927c3f,f6926359-1d44-441d-82ac-52d6fafe6ffb,2026-02-24,I appreciate the continuous learning opportunities provided.,Positive
bf220881-a4dd-47c8-bc37-04ad81c9ae9b,caf20963-6884-4324-9ae1-121cfd8b707b,2026-07-18,The current management style is very supportive.,Positive
f7cf6170-a494-4227-a70e-932b36615221,caf20963-6884-4324-9ae1-121cfd8b707b,2026-07-14,I appreciate the continuous learning opportunities provided.,Positive
adf6e647-d09f-485f-9fb4-ba78ed9dcb50,74f31779-8175-4423-8101-2e8651d02888,2022-04-05,The current management style is very supportive.,Positive
e5e5f405-2295-4b4e-a04b-76bfeda8ed3d,74f31779-8175-4423-8101-2e8651d02888,2024-08-04,We need better tools to handle the increased workload.,Negative
0c9dd001-1ee1-4ec1-b6a5-f10f0843474b,59b43397-40f4-46ef-9a3c-961054e8edd4,2021-04-22,Sometimes I feel micromanaged by leadership.,Negative
c80e3977-609d-4b7d-b022-2cb29fe7222e,59b43397-40f4-46ef-9a3c-961054e8edd4,2023-10-30,"Great team environment, love working here.",Positive
97c566a6-6049-4419-9e87-a3d9a80f6dc5,5d642bfb-38f3-461a-8697-02f6916bdc66,2023-08-05,We need better tools to handle the increased workload.,Negative
5c6c555e-27eb-488b-875c-bba8e9a91f5b,5d642bfb-38f3-461a-8697-02f6916bdc66,2026-02-16,The benefits package is competitive but could improve on health coverage.,Neutral
291395dc-7c71-4ce6-8408-78b19b106ee5,ab352517-fd30-45cd-a1e4-83224425360e,2025-12-20,The benefits package is competitive but could improve on health coverage.,Neutral
02da4c5f-eb59-4a73-8891-375a9bb5b49e,ca4c8fff-17ec-4f37-8d03-243e495f2425,2021-03-26,Communication between departments could be improved.,Negative
b1dd8886-76ef-4f34-92a9-63c2e1709f89,ca4c8fff-17ec-4f37-8d03-243e495f2425,2023-08-02,I feel overlooked for promotions despite my hard work.,Negative
423ef982-f692-4be8-bcc3-9cd67bb5dd02,bad8616d-3035-43cf-95e4-301586a2e938,2026-02-18,The current management style is very supportive.,Positive
4b57b192-dda1-4dc3-bfca-b155542c99fd,bad8616d-3035-43cf-95e4-301586a2e938,2026-03-10,"Great team environment, love working here.",Positive
eb7eb442-bf6d-4ecd-b2fd-ffbbc0d92a00,124c9d34-d7d3-4da4-8a46-f70e95c69c1a,2024-01-14,I feel overlooked for promotions despite my hard work.,Negative
db3de17c-cc50-478c-9587-8c97c5e4ee11,124c9d34-d7d3-4da4-8a46-f70e95c69c1a,2026-01-16,I feel that I need more challenging projects to grow.,Neutral
f017ef9b-f085-43b2-8720-8acb3a00c2ab,c6aa2336-cb3b-413e-8f49-a8e1dac1c429,2026-04-04,I am very happy with the recent changes in remote work policy.,Positive
28508869-c31f-40d2-9d79-8c9e8c9a6cb0,c6aa2336-cb3b-413e-8f49-a8e1dac1c429,2026-06-24,I feel overlooked for promotions despite my hard work.,Negative
9bf02f62-f209-441a-be13-0d69f334c2e6,1679bbb4-ae3e-43d0-8f11-b417511ef735,2019-07-01,"Great team environment, love working here.",Positive
17046b39-e501-40f8-9810-fca8a35708f8,1679bbb4-ae3e-43d0-8f11-b417511ef735,2020-05-10,"Great team environment, love working here.",Positive
f5bd5e2b-8b26-46c6-9d0b-d522b8c0c39e,e43514d6-0604-4a48-af9e-cf34f3ecc86f,2017-07-15,I feel overlooked for promotions despite my hard work.,Negative
b17258a2-7868-4fd5-8f2e-487d054c1894,5e97cd2d-7c1b-4c60-973f-3ac6861199dc,2026-06-09,I feel overlooked for promotions despite my hard work.,Negative
a3bf5444-dc58-41c4-8f55-8c2e3bc870e4,5e97cd2d-7c1b-4c60-973f-3ac6861199dc,2025-01-17,I feel that I need more challenging projects to grow.,Neutral
34f59434-baf8-42e3-ab3c-f73738f23db7,7b8bc369-beb3-4bee-a81f-8057dc636860,2025-07-18,I appreciate the continuous learning opportunities provided.,Positive
5c0a23e5-1f08-4b0f-a899-525992469c5f,7b8bc369-beb3-4bee-a81f-8057dc636860,2023-08-12,Communication between departments could be improved.,Negative
48cbdb3a-7acf-4691-bd86-e558b65873ae,7b8bc369-beb3-4bee-a81f-8057dc636860,2025-02-12,Communication between departments could be improved.,Negative
ebab5d19-26a5-499e-9ed6-c55e6e667910,0543cfec-58b5-4d8a-8ac0-667dcb3f6374,2018-01-23,I feel overlooked for promotions despite my hard work.,Negative
2571cee8-ed50-4c4e-82f4-d7f7b136e493,0543cfec-58b5-4d8a-8ac0-667dcb3f6374,2017-08-12,The current management style is very supportive.,Positive
011feacd-1159-4f99-8d42-78a5ee411a16,1cb1ab85-6997-4c35-beaf-6cec62c9089e,2020-01-03,The benefits package is competitive but could improve on health coverage.,Neutral
2ac8ccfc-f88e-4991-b9fb-6def2ef7aeee,1cb1ab85-6997-4c35-beaf-6cec62c9089e,2016-06-29,The benefits package is competitive but could improve on health coverage.,Neutral
a814fb0d-4d69-4374-8cf3-a53daac7efbd,1cb1ab85-6997-4c35-beaf-6cec62c9089e,2025-08-15,Sometimes I feel micromanaged by leadership.,Negative
e2af880f-1c98-46d9-8382-ba8de55697fe,b07439a2-8f08-4bee-8419-c573a8d5f211,2026-06-07,Communication between departments could be improved.,Negative
61da936e-70dd-4c52-92ac-a5bc3c7517a1,b07439a2-8f08-4bee-8419-c573a8d5f211,2025-08-11,Communication between departments could be improved.,Negative
cefc258f-339a-4a9c-bb1a-fde195284ac0,b07439a2-8f08-4bee-8419-c573a8d5f211,2026-06-27,Communication between departments could be improved.,Negative
b7292d57-2764-4fef-84b2-d9cd5f62ab64,e00a65be-9b4c-4aa1-96a7-d1cdf12cc7fd,2023-11-26,I feel overlooked for promotions despite my hard work.,Negative
7fbf724e-dd4f-4b25-b373-b031e84fc59b,57262fdd-7f8b-4a74-b43b-8b6832a6e6ba,2023-06-28,Communication between departments could be improved.,Negative
caeeeda0-bbb6-49cc-9cc2-184ecd51f334,ff7b321e-6064-405c-960a-95fde8a159bd,2026-07-09,The current management style is very supportive.,Positive
51c97e2b-84c2-4e54-a7bc-b0cb1f963ebe,ff7b321e-6064-405c-960a-95fde8a159bd,2026-06-29,I appreciate the continuous learning opportunities provided.,Positive
72a49dff-f000-4302-903d-4b77e25b09ec,ff7b321e-6064-405c-960a-95fde8a159bd,2026-07-17,I feel that I need more challenging projects to grow.,Neutral
430898df-5607-4b5a-abe2-02434d732948,a0afb9c9-3e5a-4c33-81ea-cc24ca296d5c,2023-02-05,"Great team environment, love working here.",Positive
b107c92c-fbc8-4392-a41b-622772d2bf3f,e110f9cc-0ac9-4ad5-bfa3-e089fb8d61e2,2024-08-09,I feel that I need more challenging projects to grow.,Neutral
00fc2cfe-e03f-477a-b418-d37b8cfc3a6a,e110f9cc-0ac9-4ad5-bfa3-e089fb8d61e2,2024-11-18,I feel overlooked for promotions despite my hard work.,Negative
7721df62-9978-48dc-bbec-c16ff99e96bb,e110f9cc-0ac9-4ad5-bfa3-e089fb8d61e2,2025-05-03,I am very happy with the recent changes in remote work policy.,Positive
01a3cda1-9492-4f02-a5c2-3529659465cb,a7f89431-2305-4184-b3f2-f077904bf32d,2026-05-04,I appreciate the continuous learning opportunities provided.,Positive
0d2d1dd6-ff19-41c8-b02d-dca9051d1b4d,a7f89431-2305-4184-b3f2-f077904bf32d,2025-03-30,We need better tools to handle the increased workload.,Negative
1ebb793d-c57c-4243-98b6-2063775dc0b7,daa279c4-cfbb-4edc-b097-41b95bc02f98,2026-06-14,Communication between departments could be improved.,Negative
1206e6fd-c9b6-4ad0-a491-1878f0a9fd0e,daa279c4-cfbb-4edc-b097-41b95bc02f98,2026-01-04,The benefits package is competitive but could improve on health coverage.,Neutral
a3f3d6b0-9ac9-4f7c-9ac4-4f95de851753,daa279c4-cfbb-4edc-b097-41b95bc02f98,2026-03-15,The benefits package is competitive but could improve on health coverage.,Neutral
45483083-9d6b-4660-8508-0a5e9320a684,a6ca71af-68b1-4696-9cc0-c12f68153e39,2026-05-02,We need better tools to handle the increased workload.,Negative
925ef74a-d132-46da-a9f2-5276fd7c695e,a6ca71af-68b1-4696-9cc0-c12f68153e39,2021-07-20,"Great team environment, love working here.",Positive
6b01da1f-27df-4a50-b097-f8a27a6a9314,5a185440-7aff-4a66-b376-2c7770531bc7,2024-02-29,The current management style is very supportive.,Positive
110db67c-add6-4a79-ae2d-9b821b1b6698,5a185440-7aff-4a66-b376-2c7770531bc7,2024-07-12,I am very happy with the recent changes in remote work policy.,Positive
d4f0c893-e04e-4c04-80ad-741f9008671d,5a185440-7aff-4a66-b376-2c7770531bc7,2023-08-29,I am very happy with the recent changes in remote work policy.,Positive
d9cac5f4-1b83-48c6-80b0-a9f1a948434b,831a1a12-6644-49fa-a611-0f1b00c642da,2025-06-07,"Great team environment, love working here.",Positive
f0423a44-83e8-4bc3-bb2a-124d89a3ed68,539d1f79-5ab4-4900-bc64-e210bc9f2118,2023-05-26,I feel that I need more challenging projects to grow.,Neutral
76ab882a-7c17-47e1-a824-fb34d29564ed,539d1f79-5ab4-4900-bc64-e210bc9f2118,2025-01-09,I appreciate the continuous learning opportunities provided.,Positive
296021a7-73d3-475e-a8ef-c58720ca631b,ec555724-228c-49e1-8674-72533809aff2,2025-04-04,We need better tools to handle the increased workload.,Negative
ab514842-a617-4652-9bc7-18f7a4bc0421,ec555724-228c-49e1-8674-72533809aff2,2019-03-13,The current management style is very supportive.,Positive
4f5a234a-cbf0-48d7-83fb-8d98d5c12436,19f19a9e-1840-48d3-ab90-16b8eb779f27,2026-04-07,The current management style is very supportive.,Positive
2f4f487c-f732-471f-818d-8ed18ada4616,19f19a9e-1840-48d3-ab90-16b8eb779f27,2026-07-22,The benefits package is competitive but could improve on health coverage.,Neutral
cfb40d90-72b2-4c97-ad89-e4fbea1ee12b,19f19a9e-1840-48d3-ab90-16b8eb779f27,2025-04-22,I feel that I need more challenging projects to grow.,Neutral
d13ae13d-ac3c-436e-80c1-767ef78f8d25,5cd035d9-1dbd-4346-9fcf-a5c81cf7c301,2025-07-16,Communication between departments could be improved.,Negative
0dbb961a-a057-4fd5-9595-a85eb9e63957,5cd035d9-1dbd-4346-9fcf-a5c81cf7c301,2024-04-24,I am very happy with the recent changes in remote work policy.,Positive
c038a24c-ddb3-4e20-9bee-523348116ac8,5cd035d9-1dbd-4346-9fcf-a5c81cf7c301,2022-07-26,I am very happy with the recent changes in remote work policy.,Positive
9bc508cc-6c76-497b-a77e-18d97a9bec0d,275ba9b5-5f17-47ee-9e8a-c568dc0689f1,2026-05-11,I feel overlooked for promotions despite my hard work.,Negative
c77f977f-1212-40c7-8663-245c9a184ac7,e8cadb6c-9e41-491f-8692-78b5892e70d0,2026-03-04,I feel that I need more challenging projects to grow.,Neutral
29125f01-d358-4192-ab66-f5ec9d79e806,e8cadb6c-9e41-491f-8692-78b5892e70d0,2025-04-28,I feel that I need more challenging projects to grow.,Neutral
356d391c-d42a-4c92-866d-d16bc126aa2f,149c954a-3c5a-4056-bc1f-503d0f0190c5,2021-02-25,The current management style is very supportive.,Positive
